(33, 13)	0.0147123 0.170261 0.066111	8 8 8 8 15 15 8 8 60 8 8 15	2.137767 2.137768 2.137771 2.137774 2.61398 2.637384 2.812009 2.833745 2.888548 3.352332 3.407537 3.470618	0.927771
(33, 25)	0.168848 0.153359 0.0158711	15 8 8 8 8 15 8 8 15 8 8 8	1.662161 1.801198 1.8012 1.801202 1.801203 2.076348 2.881254 3.122266 3.286046 3.381985 3.450399 3.464556	0.591202
(33, 34)	0.0353299 0.151275 0.0238924	8 8 8 8 15 8 15 8 8 15 8 8	2.240853 2.240853 2.240853 2.240854 2.644136 2.71986 3.014752 3.030235 3.119752 3.134178 3.244729 3.275262	1.03085
(33, 41)	0.0473675 0.274447 -0.0148782	8 8 8 8 15 15 8 8 15 15 8 8	1.999544 1.999544 1.999545 2.595287 2.828287 2.851925 2.906383 2.942746 3.039194 3.081341 3.102402 3.117411	0.789544
(34, 33)	1.03533 0.151275 0.0238924	8 8 8 8 15 8 15 8 8 15 8 8	2.240853 2.240853 2.240853 2.240854 2.644136 2.71986 3.014752 3.030235 3.119752 3.134178 3.244729 3.275262	1.03085
(34, 31)	1.01067 0.00161996 0.00817938	8 8 8 8 8 8 8 60 15 8 15 8	2.404175 2.404175 2.404176 2.706489 2.738268 2.822966 3.205203 3.22645 3.229903 3.232674 3.276862 3.304722	1.19418
(34, 6)	0.983802 0.093157 0.0590613	8 8 8 8 15 60 8 8 15 8 15 8	2.257264 2.257267 2.257267 2.257268 2.634184 2.726267 2.737005 2.923708 3.031863 3.062627 3.14914 3.176962	1.04727
(35, 18)	0.179006 0.947429 0.258312	8 8 60 15 8 8 8 15 8 8 15 15	1.738086 1.738092 1.765466 2.238597 2.359272 2.493216 2.503596 2.769726 2.773079 3.040734 3.089218 3.253986	0.516461
(35, 27)	0.106107 0.865167 0.177652	8 8 60 15 8 8 8 8 15 8 8 15	1.506708 1.506708 1.538199 2.349186 2.686212 2.731666 2.848918 2.949173 2.972377 3.138421 3.287825 3.520633	0.289202
(35, 24)	0.179794 0.854625 0.240732	8 8 8 60 15 8 15 8 8 15 8 8	1.870364 1.870364 1.870364 1.895828 2.445162 2.49312 2.617387 2.752701 3.034712 3.076197 3.234007 3.280368	0.660364
(35, 44)	0.108269 0.781157 0.27418	8 8 60 8 8 15 15 8 8 8 8 8	1.59371 1.593719 1.623518 2.277394 2.653637 2.675147 2.794642 3.051377 3.223797 3.266892 3.356031 3.367504	0.374522
(36, 24)	0.245423 -0.0700851 0.259411	8 8 8 15 60 8 8 8 15 8 8 15	1.892298 1.892308 1.89231 1.936984 2.422994 2.557708 2.699337 2.699573 2.710986 2.762347 2.940989 3.157524	0.682304
(36, 4)	0.273688 0.0405494 0.270908	15 8 8 8 8 8 8 15 15 60 8 8	1.954144 2.004312 2.004314 2.004314 2.114129 2.218018 2.236417 2.371796 2.483174 2.781427 3.276666 3.446254	0.794314
(36, 16)	0.242647 0.0380741 0.279776	15 8 8 8 8 8 8 15 60 15 8 8	1.91428 2.002769 2.00277 2.00277 2.002772 2.171777 2.353867 2.382132 2.497937 2.505923 3.302326 3.37795	0.79277
(36, 39)	0.276319 -0.0231506 0.331124	15 8 8 8 15 8 8 8 8 60 15 8	1.050991 1.57244 1.572445 1.572445 2.489736 2.496883 2.625565 2.777255 2.890603 2.929115 3.285369 3.49879	0.362442
(37, 38)	0.122035 0.556248 0.0832099	15 8 8 8 8 15 15 8 8 8 8 8	0.821648 1.429369 1.429371 1.429374 2.310249 2.928739 2.981813 3.242039 3.452162 3.452495 3.468302 3.514366	0.219371
(37, 39)	0.163528 0.542738 0.118179	15 8 8 8 8 15 8 15 8 8 8 8	0.534103 1.285797 1.285797 1.859554 1.89808 2.688309 3.114043 3.272157 3.328456 3.435789 3.549689 3.560864	0.0757954
(37, 40)	0.178047 0.548496 0.0676766	15 8 8 8 8 15 15 8 8 8 8 8	0.570411 1.301292 1.301298 1.814415 1.878353 2.617519 2.729891 3.01048 3.293521 3.301487 3.384118 3.49796	0.0912949
(37, 42)	0.151914 0.631424 0.0897584	15 8 8 8 8 15 8 15 8 60 8 8	0.550996 1.292905 1.292906 1.863107 1.936607 2.790907 2.881872 3.315743 3.362255 3.425887 3.459064 3.459964	0.0829039
(38, 14)	-0.0102655 0.473568 0.0877749	8 8 8 15 8 8 15 8 8 8 15 15	1.985972 1.985973 1.985974 2.217269 2.269408 2.405402 2.43234 3.070163 3.080788 3.116577 3.140446 3.443954	0.775973
(38, 37)	0.122035 0.556248 0.0832099	15 8 8 8 8 15 15 8 8 8 8 8	0.821648 1.429369 1.429371 1.429374 2.310249 2.928739 2.981813 3.242039 3.452162 3.452495 3.468302 3.514366	0.219371
(38, 41)	0.0228195 0.461608 0.0180803	8 8 8 15 8 15 8 8 15 8 15 8	1.909849 1.90985 1.909853 2.237108 2.573039 2.709066 2.71161 2.921391 2.939465 2.98939 3.08554 3.200501	0.699851
(38, 43)	-0.00273327 0.513574 0.0611006	8 8 8 8 15 8 15 8 15 8 8 15	2.032916 2.032918 2.032918 2.078091 2.116106 2.699339 2.704459 2.766285 2.97258 2.982799 3.24718 3.437638	0.822917
(39, 40)	0.237143 0.53162 0.10332	15 8 8 8 8 15 8 15 8 60 8 8	0.573232 1.302536 1.302536 1.912121 1.927953 2.404775 2.681765 3.060145 3.093524 3.236037 3.250607 3.563269	0.0925354
(39, 37)	0.163528 0.542738 0.118179	15 8 8 8 8 15 8 15 8 8 8 8	0.534103 1.285797 1.285797 1.859554 1.89808 2.688309 3.114043 3.272157 3.328456 3.435789 3.549689 3.560864	0.0757954
(39, 36)	0.223681 0.523151 0.168876	15 8 8 8 15 8 8 8 8 60 15 8	1.050991 1.57244 1.572445 1.572445 2.489736 2.496883 2.625565 2.777255 2.890603 2.929115 3.285369 3.49879	0.362442
(39, 42)	0.214172 0.632189 0.137612	15 8 8 8 8 8 15 8 60 15 8 60	0.583469 1.307072 1.307074 1.988442 2.02344 2.811009 3.155838 3.231016 3.232757 3.32467 3.373343 3.410404	0.0970728
(40, 23)	0.248473 0.538748 0.0481463	15 8 8 8 15 8 8 15 8 8 8 8	0.937146 1.498737 1.498747 1.498764 2.381955 2.419736 2.51519 2.575999 2.871221 3.03323 3.039731 3.634404	0.288751
(40, 37)	0.178047 0.548496 0.0676766	15 8 8 8 8 15 15 8 8 8 8 8	0.570411 1.301292 1.301298 1.814415 1.878353 2.617519 2.729891 3.01048 3.293521 3.301487 3.384118 3.49796	0.0912949
(40, 39)	0.237143 0.53162 0.10332	15 8 8 8 8 15 8 15 8 60 8 8	0.573232 1.302536 1.302536 1.912121 1.927953 2.404775 2.681765 3.060145 3.093524 3.236037 3.250607 3.563269	0.0925354
(40, 42)	0.22951 0.63107 0.0701821	15 8 8 8 8 15 8 8 8 15 8 8	0.582547 1.30666 1.306663 1.93458 1.95205 2.44126 2.853605 2.932459 2.965144 3.149783 3.43999 3.589898	0.0966611
(41, 38)	0.0228195 0.461608 1.01808	8 8 8 15 8 15 8 8 15 8 15 8	1.909849 1.90985 1.909853 2.237108 2.573039 2.709066 2.71161 2.921391 2.939465 2.98939 3.08554 3.200501	0.699851
(41, 30)	0.152928 0.396324 0.941585	8 8 8 8 15 15 15 8 8 15 8 8	1.99674 1.99674 1.996741 2.118002 2.304535 2.555948 2.65123 2.683066 2.895468 2.918369 2.979071 3.121324	0.78674
(41, 33)	0.0473675 0.274447 0.985122	8 8 8 8 15 15 8 8 15 15 8 8	1.999544 1.999544 1.999545 2.595287 2.828287 2.851925 2.906383 2.942746 3.039194 3.081341 3.102402 3.117411	0.789544
(41, 43)	0.0584558 0.387906 0.949409	8 8 8 8 8 15 15 15 8 8 8 15	2.205989 2.205989 2.205992 2.205999 2.247811 2.613168 2.81016 2.820066 2.927745 2.944049 3.127149 3.241507	0.995994
(42, 26)	0.296976 0.260021 0.89904	15 8 8 8 8 8 15 8 60 15 8 8	1.179271 1.660923 1.660927 1.660931 1.960794 2.763446 2.857127 2.900828 3.111028 3.119456 3.421453 3.611761	0.450926
(42, 37)	0.348086 0.131424 0.910242	15 8 8 8 8 15 8 15 8 60 8 8	0.550996 1.292905 1.292906 1.863107 1.936607 2.790907 2.881872 3.315743 3.362255 3.425887 3.459064 3.459964	0.0829039
(42, 40)	0.27049 0.13107 0.929818	15 8 8 8 8 15 8 8 8 15 8 8	0.582547 1.30666 1.306663 1.93458 1.95205 2.44126 2.853605 2.932459 2.965144 3.149783 3.43999 3.589898	0.0966611
(42, 39)	0.285828 0.132189 0.862388	15 8 8 8 8 8 15 8 60 15 8 60	0.583469 1.307072 1.307074 1.988442 2.02344 2.811009 3.155838 3.231016 3.232757 3.32467 3.373343 3.410404	0.0970728
(43, 38)	0.502733 0.0135743 0.938899	8 8 8 8 15 8 15 8 15 8 8 15	2.032916 2.032918 2.032918 2.078091 2.116106 2.699339 2.704459 2.766285 2.97258 2.982799 3.24718 3.437638	0.822917
(43, 22)	0.498169 0.256743 0.933426	8 8 8 15 60 8 8 15 8 15 8 8	1.859145 1.859148 1.859148 2.294525 2.782025 2.782839 2.859597 3.207703 3.239496 3.251622 3.392626 3.527361	0.649146
(43, 41)	0.558456 0.112094 0.949409	8 8 8 8 8 15 15 15 8 8 8 15	2.205989 2.205989 2.205992 2.205999 2.247811 2.613168 2.81016 2.820066 2.927745 2.944049 3.127149 3.241507	0.995994
(43, 29)	0.582742 0.0828387 0.912033	8 8 8 15 8 8 8 8 15 8 15 15	2.138688 2.138688 2.138691 2.405216 2.505829 2.56172 2.655028 2.661873 2.768459 2.966892 3.007297 3.144798	0.928689
(44, 35)	0.108269 0.781157 0.27418	8 8 60 8 8 15 15 8 8 8 8 8	1.59371 1.593719 1.623518 2.277394 2.653637 2.675147 2.794642 3.051377 3.223797 3.266892 3.356031 3.367504	0.374522
(44, 44)	-1.26365e-08 0.736084 0.25	8 8 60 8 8 15 15 8 8 8 8 8	1.466073 1.466073 1.498423 2.476184 2.476184 2.954197 2.954197 3.147795 3.147795 3.672345 3.672345 3.735457	0.249423
(44, 20)	0.0654932 0.732823 0.295468	8 8 8 60 15 15 15 8 8 8 8 8	1.702901 1.702901 1.702909 1.758274 2.967235 3.053741 3.09716 3.205768 3.212645 3.316732 3.359286 3.399624	0.492903
(44, 27)	0.0238292 0.793917 0.331961	8 8 60 8 8 15 15 8 8 8 8 8	1.527257 1.527259 1.558341 2.393407 2.676664 2.750324 2.987405 3.011917 3.357144 3.37318 3.477999 3.690561	0.309339
